filename,full_path,source,video_name,mean_luminance
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0003.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0003.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,67.54267361111111
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0017.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0017.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,82.04537760416666
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0001.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0001.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,40.457035590277776
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0015.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0015.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,74.61930555555556
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0014.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0014.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,59.245334201388886
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0004.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0004.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,42.596514756944444
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0010.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0010.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,78.65162760416666
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0011.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0011.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,62.154874131944446
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0005.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0005.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,50.59015190972222
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0013.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0013.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,81.29113715277778
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0007.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0007.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,93.51395833333333
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0006.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0006.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,84.41829861111111
Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0012.jpg,data/interim/frames/youtube/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE/Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE_frame_0012.jpg,youtube,Incredible circle pits during Lamb of God - Redneck @ VOA Festival Lisboa 2019-6J_HMHp7xAE,80.68680989583333
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0394.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0394.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,120.71174045138889
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0380.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0380.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,79.40100260416666
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0419.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0419.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,82.89177517361111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0357.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0357.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,92.03759114583333
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0431.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0431.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,38.167369791666665
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0425.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0425.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,41.95789496527778
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0343.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0343.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,49.30180989583334
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0814.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0814.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,102.55607204861111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0800.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0800.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,154.22809895833333
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0828.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0828.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,127.98543836805555
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0196.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0196.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,73.87174479166667
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0182.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0182.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,64.31497829861111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0169.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0169.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,74.8663671875
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0633.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0633.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,107.63401041666667
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0155.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0155.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,62.47588107638889
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0141.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0141.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,96.03538628472222
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0627.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0627.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,110.62930989583333
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0784.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0784.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,56.59815104166667
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0790.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0790.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,60.92064236111111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0009.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0009.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,103.84398871527777
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0747.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0747.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,113.11412760416667
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0021.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0021.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,93.76105034722222
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0035.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0035.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,70.04703993055556
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0753.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0753.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,84.89193142361111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0586.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0586.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,53.73618489583333
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0592.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0592.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,69.68859375
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0579.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0579.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,59.18267795138889
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0223.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0223.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,97.39342013888889
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0545.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0545.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,62.764140625
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0551.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0551.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,50.648250868055555
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0237.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0237.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,60.42583767361111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0550.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0550.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,30.150347222222223
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0236.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0236.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,67.38513888888889
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0222.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0222.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,95.93542534722222
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0544.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0544.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,61.69161024305556
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0578.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0578.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,72.60875434027778
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0593.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0593.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,65.98394097222223
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0587.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0587.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,49.72529079861111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0034.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0034.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,112.65440538194444
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0752.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0752.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,53.538776041666665
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0746.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0746.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,98.03110677083333
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0020.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0020.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,98.67186197916666
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0008.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0008.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,87.49553819444445
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0791.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0791.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,91.64050347222222
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0785.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0785.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,102.83488715277778
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0140.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0140.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,46.74205295138889
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0626.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0626.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,92.7119921875
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0632.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0632.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,75.43726996527778
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0154.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0154.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,43.23618923611111
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0168.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0168.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,91.66392361111112
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0183.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0183.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,54.383914930555555
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0829.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0829.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,112.14596354166666
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0197.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0197.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,90.36262586805556
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0801.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0801.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,96.44791666666667
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0815.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0815.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,135.57016493055556
Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0424.jpg,data/interim/frames/youtube/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU/Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU_frame_0424.jpg,youtube,Judas Priest - live at Hellfest 2025 - ARTE Concert-nobF_enLsoU,83.71144097222222
